,property_id,check_in_date,room_id,successful_bookings,capacity,mmm yy,week no,occupancy_rate,property_name,is_weekend
3060,17559,2022-05-31,RT3,7,16,May 22,23,44.0,Atliq Exotica,0
3061,19558,2022-05-31,RT3,6,21,May 22,23,29.0,Atliq Grands,0
3062,17563,2022-05-31,RT3,8,16,May 22,23,50.0,Atliq Palace,0
3063,18561,2022-05-31,RT3,13,25,May 22,23,52.0,Atliq Blu,0
3064,18560,2022-05-31,RT3,14,24,May 22,23,58.0,Atliq City,0
3065,16560,2022-05-31,RT3,9,20,May 22,23,45.0,Atliq City,0
3066,18559,2022-05-31,RT3,9,23,May 22,23,39.0,Atliq Exotica,0
3067,17564,2022-05-31,RT3,9,24,May 22,23,38.0,Atliq Seasons,0
3068,17561,2022-05-31,RT3,10,19,May 22,23,53.0,Atliq Blu,0
3069,18558,2022-05-31,RT3,10,26,May 22,23,38.0,Atliq Grands,0
3070,19560,2022-05-31,RT3,10,19,May 22,23,53.0,Atliq City,0
3071,17560,2022-05-31,RT3,12,25,May 22,23,48.0,Atliq City,0
3072,18563,2022-05-31,RT3,12,23,May 22,23,52.0,Atliq Palace,0
3073,16561,2022-05-31,RT3,11,21,May 22,23,52.0,Atliq Blu,0
3074,16563,2022-05-31,RT3,11,20,May 22,23,55.0,Atliq Palace,0
3075,16560,2022-05-31,RT4,2,7,May 22,23,29.0,Atliq City,0
3076,16562,2022-05-31,RT4,2,6,May 22,23,33.0,Atliq Bay,0
3077,19559,2022-05-31,RT4,2,3,May 22,23,67.0,Atliq Exotica,0
3078,16558,2022-05-31,RT4,2,3,May 22,23,67.0,Atliq Grands,0
3079,16561,2022-05-31,RT4,5,10,May 22,23,50.0,Atliq Blu,0
3080,18561,2022-05-31,RT4,5,9,May 22,23,56.0,Atliq Blu,0
3081,17560,2022-05-31,RT4,6,13,May 22,23,46.0,Atliq City,0
3082,17564,2022-05-31,RT4,6,17,May 22,23,35.0,Atliq Seasons,0
3083,18560,2022-05-31,RT4,9,15,May 22,23,60.0,Atliq City,0
3084,19560,2022-05-31,RT4,8,16,May 22,23,50.0,Atliq City,0
3085,18559,2022-05-31,RT4,6,19,May 22,23,32.0,Atliq Exotica,0
3086,17563,2022-05-31,RT4,10,19,May 22,23,53.0,Atliq Palace,0
3087,19562,2022-05-31,RT4,7,14,May 22,23,50.0,Atliq Bay,0
3088,17559,2022-05-31,RT4,7,14,May 22,23,50.0,Atliq Exotica,0
3089,18558,2022-05-31,RT4,8,20,May 22,23,40.0,Atliq Grands,0
3090,18562,2022-05-31,RT4,10,20,May 22,23,50.0,Atliq Bay,0
3091,18563,2022-05-31,RT4,7,18,May 22,23,39.0,Atliq Palace,0
3092,16563,2022-05-31,RT4,9,18,May 22,23,50.0,Atliq Palace,0
3093,16559,2022-05-31,RT4,8,18,May 22,23,44.0,Atliq Exotica,0
3094,17558,2022-05-31,RT4,3,6,May 22,23,50.0,Atliq Grands,0
3095,17562,2022-05-31,RT4,3,6,May 22,23,50.0,Atliq Bay,0
3096,19563,2022-05-31,RT4,3,6,May 22,23,50.0,Atliq Palace,0
3097,19558,2022-05-31,RT4,3,7,May 22,23,43.0,Atliq Grands,0
3098,19561,2022-05-31,RT4,3,7,May 22,23,43.0,Atliq Blu,0
3099,17561,2022-05-31,RT4,3,4,May 22,23,75.0,Atliq Blu,0
3100,16559,2022-06-01,RT1,14,30,Jun 22,23,47.0,Atliq Exotica,0
3101,18560,2022-06-01,RT1,18,30,Jun 22,23,60.0,Atliq City,0
3102,19562,2022-06-01,RT1,18,30,Jun 22,23,60.0,Atliq Bay,0
3103,19563,2022-06-01,RT1,14,30,Jun 22,23,47.0,Atliq Palace,0
3104,17558,2022-06-01,RT1,8,19,Jun 22,23,42.0,Atliq Grands,0
3105,16558,2022-06-01,RT1,9,19,Jun 22,23,47.0,Atliq Grands,0
3106,17560,2022-06-01,RT1,17,40,Jun 22,23,42.0,Atliq City,0
3107,19558,2022-06-01,RT1,12,40,Jun 22,23,30.0,Atliq Grands,0
3108,19560,2022-06-01,RT1,14,26,Jun 22,23,54.0,Atliq City,0
3109,17561,2022-06-01,RT1,14,26,Jun 22,23,54.0,Atliq Blu,0
3110,16560,2022-06-01,RT1,15,34,Jun 22,23,44.0,Atliq City,0
3111,16561,2022-06-01,RT1,10,18,Jun 22,23,56.0,Atliq Blu,0
3112,16562,2022-06-01,RT1,14,31,Jun 22,23,45.0,Atliq Bay,0
3113,16563,2022-06-01,RT1,23,41,Jun 22,23,56.0,Atliq Palace,0
3114,17559,2022-06-01,RT1,17,32,Jun 22,23,53.0,Atliq Exotica,0
3115,17562,2022-06-01,RT1,7,20,Jun 22,23,35.0,Atliq Bay,0
3116,17563,2022-06-01,RT1,12,25,Jun 22,23,48.0,Atliq Palace,0
3117,18558,2022-06-01,RT1,6,15,Jun 22,23,40.0,Atliq Grands,0
3118,18559,2022-06-01,RT1,14,42,Jun 22,23,33.0,Atliq Exotica,0
3119,18561,2022-06-01,RT1,19,33,Jun 22,23,58.0,Atliq Blu,0
3120,18562,2022-06-01,RT1,20,38,Jun 22,23,53.0,Atliq Bay,0
3121,18563,2022-06-01,RT1,12,27,Jun 22,23,44.0,Atliq Palace,0
3122,19559,2022-06-01,RT1,11,24,Jun 22,23,46.0,Atliq Exotica,0
3123,19561,2022-06-01,RT1,15,36,Jun 22,23,42.0,Atliq Blu,0
3124,17564,2022-06-01,RT1,5,16,Jun 22,23,31.0,Atliq Seasons,0
3125,19562,2022-06-01,RT2,10,23,Jun 22,23,43.0,Atliq Bay,0
3126,18563,2022-06-01,RT2,12,29,Jun 22,23,41.0,Atliq Palace,0
3127,17561,2022-06-01,RT2,16,36,Jun 22,23,44.0,Atliq Blu,0
3128,17558,2022-06-01,RT2,19,50,Jun 22,23,38.0,Atliq Grands,0
3129,16562,2022-06-01,RT2,19,43,Jun 22,23,44.0,Atliq Bay,0
3130,16561,2022-06-01,RT2,12,24,Jun 22,23,50.0,Atliq Blu,0
3131,16558,2022-06-01,RT2,9,22,Jun 22,23,41.0,Atliq Grands,0
3132,19560,2022-06-01,RT2,18,38,Jun 22,23,47.0,Atliq City,0
3133,16563,2022-06-01,RT2,22,38,Jun 22,23,58.0,Atliq Palace,0
3134,16559,2022-06-01,RT2,21,41,Jun 22,23,51.0,Atliq Exotica,0
3135,19559,2022-06-01,RT2,18,41,Jun 22,23,44.0,Atliq Exotica,0
3136,19558,2022-06-01,RT2,15,39,Jun 22,23,38.0,Atliq Grands,0
3137,17559,2022-06-01,RT2,21,39,Jun 22,23,54.0,Atliq Exotica,0
3138,16560,2022-06-01,RT2,14,34,Jun 22,23,41.0,Atliq City,0
3139,18562,2022-06-01,RT2,17,34,Jun 22,23,50.0,Atliq Bay,0
3140,18559,2022-06-01,RT2,16,44,Jun 22,23,36.0,Atliq Exotica,0
3141,17563,2022-06-01,RT2,22,44,Jun 22,23,50.0,Atliq Palace,0
3142,17562,2022-06-01,RT2,10,30,Jun 22,23,33.0,Atliq Bay,0
3143,18558,2022-06-01,RT2,14,30,Jun 22,23,47.0,Atliq Grands,0
3144,17564,2022-06-01,RT2,15,40,Jun 22,23,38.0,Atliq Seasons,0
3145,18561,2022-06-01,RT2,18,40,Jun 22,23,45.0,Atliq Blu,0
3146,18560,2022-06-01,RT2,21,40,Jun 22,23,52.0,Atliq City,0
3147,17560,2022-06-01,RT2,18,45,Jun 22,23,40.0,Atliq City,0
3148,19561,2022-06-01,RT2,20,45,Jun 22,23,44.0,Atliq Blu,0
3149,19563,2022-06-01,RT2,19,45,Jun 22,23,42.0,Atliq Palace,0
3150,19563,2022-06-01,RT3,12,29,Jun 22,23,41.0,Atliq Palace,0
3151,19562,2022-06-01,RT3,15,29,Jun 22,23,52.0,Atliq Bay,0
3152,19561,2022-06-01,RT3,13,29,Jun 22,23,45.0,Atliq Blu,0
3153,18562,2022-06-01,RT3,16,29,Jun 22,23,55.0,Atliq Bay,0
3154,17558,2022-06-01,RT3,11,27,Jun 22,23,41.0,Atliq Grands,0
3155,17562,2022-06-01,RT3,9,27,Jun 22,23,33.0,Atliq Bay,0
3156,19559,2022-06-01,RT3,11,27,Jun 22,23,41.0,Atliq Exotica,0
3157,16559,2022-06-01,RT3,15,32,Jun 22,23,47.0,Atliq Exotica,0
3158,16558,2022-06-01,RT3,4,8,Jun 22,23,50.0,Atliq Grands,0
3159,17559,2022-06-01,RT3,7,16,Jun 22,23,44.0,Atliq Exotica,0
3160,19558,2022-06-01,RT3,7,21,Jun 22,23,33.0,Atliq Grands,0
3161,16560,2022-06-01,RT3,8,20,Jun 22,23,40.0,Atliq City,0
3162,16562,2022-06-01,RT3,8,18,Jun 22,23,44.0,Atliq Bay,0
3163,18559,2022-06-01,RT3,8,23,Jun 22,23,35.0,Atliq Exotica,0
3164,17564,2022-06-01,RT3,8,24,Jun 22,23,33.0,Atliq Seasons,0
3165,18561,2022-06-01,RT3,13,25,Jun 22,23,52.0,Atliq Blu,0
3166,17560,2022-06-01,RT3,9,25,Jun 22,23,36.0,Atliq City,0
3167,17561,2022-06-01,RT3,9,19,Jun 22,23,47.0,Atliq Blu,0
3168,17563,2022-06-01,RT3,9,16,Jun 22,23,56.0,Atliq Palace,0
3169,18563,2022-06-01,RT3,9,23,Jun 22,23,39.0,Atliq Palace,0
3170,19560,2022-06-01,RT3,9,19,Jun 22,23,47.0,Atliq City,0
3171,16563,2022-06-01,RT3,10,20,Jun 22,23,50.0,Atliq Palace,0
3172,18560,2022-06-01,RT3,12,24,Jun 22,23,50.0,Atliq City,0
3173,16561,2022-06-01,RT3,11,21,Jun 22,23,52.0,Atliq Blu,0
3174,18558,2022-06-01,RT3,11,26,Jun 22,23,42.0,Atliq Grands,0
3175,17558,2022-06-01,RT4,2,6,Jun 22,23,33.0,Atliq Grands,0
3176,17562,2022-06-01,RT4,2,6,Jun 22,23,33.0,Atliq Bay,0
3177,19558,2022-06-01,RT4,2,7,Jun 22,23,29.0,Atliq Grands,0
3178,16558,2022-06-01,RT4,2,3,Jun 22,23,67.0,Atliq Grands,0
3179,18561,2022-06-01,RT4,4,9,Jun 22,23,44.0,Atliq Blu,0
3180,17564,2022-06-01,RT4,5,17,Jun 22,23,29.0,Atliq Seasons,0
3181,16561,2022-06-01,RT4,6,10,Jun 22,23,60.0,Atliq Blu,0
3182,17560,2022-06-01,RT4,6,13,Jun 22,23,46.0,Atliq City,0
3183,19559,2022-06-01,RT4,1,3,Jun 22,23,33.0,Atliq Exotica,0
3184,18560,2022-06-01,RT4,8,15,Jun 22,23,53.0,Atliq City,0
3185,19560,2022-06-01,RT4,9,16,Jun 22,23,56.0,Atliq City,0
3186,18559,2022-06-01,RT4,6,19,Jun 22,23,32.0,Atliq Exotica,0
3187,17563,2022-06-01,RT4,9,19,Jun 22,23,47.0,Atliq Palace,0
3188,19562,2022-06-01,RT4,7,14,Jun 22,23,50.0,Atliq Bay,0
3189,17559,2022-06-01,RT4,7,14,Jun 22,23,50.0,Atliq Exotica,0
3190,18558,2022-06-01,RT4,8,20,Jun 22,23,40.0,Atliq Grands,0
3191,18562,2022-06-01,RT4,9,20,Jun 22,23,45.0,Atliq Bay,0
3192,18563,2022-06-01,RT4,7,18,Jun 22,23,39.0,Atliq Palace,0
3193,16563,2022-06-01,RT4,10,18,Jun 22,23,56.0,Atliq Palace,0
3194,16559,2022-06-01,RT4,8,18,Jun 22,23,44.0,Atliq Exotica,0
3195,16562,2022-06-01,RT4,3,6,Jun 22,23,50.0,Atliq Bay,0
3196,19563,2022-06-01,RT4,3,6,Jun 22,23,50.0,Atliq Palace,0
3197,16560,2022-06-01,RT4,3,7,Jun 22,23,43.0,Atliq City,0
3198,19561,2022-06-01,RT4,3,7,Jun 22,23,43.0,Atliq Blu,0
3199,17561,2022-06-01,RT4,3,4,Jun 22,23,75.0,Atliq Blu,0
3200,19563,2022-06-02,RT3,11,29,Jun 22,23,38.0,Atliq Palace,0
3201,16559,2022-06-02,RT1,17,30,Jun 22,23,57.0,Atliq Exotica,0
3202,18560,2022-06-02,RT1,16,30,Jun 22,23,53.0,Atliq City,0
3203,19562,2022-06-02,RT1,17,30,Jun 22,23,57.0,Atliq Bay,0
3204,19563,2022-06-02,RT1,14,30,Jun 22,23,47.0,Atliq Palace,0
3205,17558,2022-06-02,RT1,7,19,Jun 22,23,37.0,Atliq Grands,0
3206,16558,2022-06-02,RT1,9,19,Jun 22,23,47.0,Atliq Grands,0
3207,17560,2022-06-02,RT1,20,40,Jun 22,23,50.0,Atliq City,0
3208,19558,2022-06-02,RT1,13,40,Jun 22,23,32.0,Atliq Grands,0
3209,19560,2022-06-02,RT1,12,26,Jun 22,23,46.0,Atliq City,0
3210,17561,2022-06-02,RT1,18,26,Jun 22,23,69.0,Atliq Blu,0
3211,16560,2022-06-02,RT1,15,34,Jun 22,23,44.0,Atliq City,0
3212,16561,2022-06-02,RT1,11,18,Jun 22,23,61.0,Atliq Blu,0
3213,16562,2022-06-02,RT1,13,31,Jun 22,23,42.0,Atliq Bay,0
3214,16563,2022-06-02,RT1,23,41,Jun 22,23,56.0,Atliq Palace,0
3215,17559,2022-06-02,RT1,20,32,Jun 22,23,62.0,Atliq Exotica,0
3216,17562,2022-06-02,RT1,8,20,Jun 22,23,40.0,Atliq Bay,0
3217,17563,2022-06-02,RT1,13,25,Jun 22,23,52.0,Atliq Palace,0
3218,18558,2022-06-02,RT1,6,15,Jun 22,23,40.0,Atliq Grands,0
3219,18559,2022-06-02,RT1,14,42,Jun 22,23,33.0,Atliq Exotica,0
3220,18561,2022-06-02,RT1,17,33,Jun 22,23,52.0,Atliq Blu,0
3221,18562,2022-06-02,RT1,19,38,Jun 22,23,50.0,Atliq Bay,0
3222,18563,2022-06-02,RT1,10,27,Jun 22,23,37.0,Atliq Palace,0
3223,19559,2022-06-02,RT1,10,24,Jun 22,23,42.0,Atliq Exotica,0
3224,19561,2022-06-02,RT1,14,36,Jun 22,23,39.0,Atliq Blu,0
3225,17564,2022-06-02,RT1,6,16,Jun 22,23,38.0,Atliq Seasons,0
3226,19562,2022-06-02,RT2,10,23,Jun 22,23,43.0,Atliq Bay,0
3227,18563,2022-06-02,RT2,13,29,Jun 22,23,45.0,Atliq Palace,0
3228,17561,2022-06-02,RT2,20,36,Jun 22,23,56.0,Atliq Blu,0
3229,17558,2022-06-02,RT2,21,50,Jun 22,23,42.0,Atliq Grands,0
3230,16562,2022-06-02,RT2,20,43,Jun 22,23,47.0,Atliq Bay,0
3231,16561,2022-06-02,RT2,11,24,Jun 22,23,46.0,Atliq Blu,0
3232,16558,2022-06-02,RT2,10,22,Jun 22,23,45.0,Atliq Grands,0
3233,19560,2022-06-02,RT2,19,38,Jun 22,23,50.0,Atliq City,0
3234,16563,2022-06-02,RT2,18,38,Jun 22,23,47.0,Atliq Palace,0
3235,16559,2022-06-02,RT2,24,41,Jun 22,23,59.0,Atliq Exotica,0
3236,19559,2022-06-02,RT2,18,41,Jun 22,23,44.0,Atliq Exotica,0
3237,19558,2022-06-02,RT2,13,39,Jun 22,23,33.0,Atliq Grands,0
3238,17559,2022-06-02,RT2,24,39,Jun 22,23,62.0,Atliq Exotica,0
3239,16560,2022-06-02,RT2,14,34,Jun 22,23,41.0,Atliq City,0
3240,18562,2022-06-02,RT2,17,34,Jun 22,23,50.0,Atliq Bay,0
3241,18559,2022-06-02,RT2,17,44,Jun 22,23,39.0,Atliq Exotica,0
3242,17563,2022-06-02,RT2,26,44,Jun 22,23,59.0,Atliq Palace,0
3243,17562,2022-06-02,RT2,10,30,Jun 22,23,33.0,Atliq Bay,0
3244,18558,2022-06-02,RT2,13,30,Jun 22,23,43.0,Atliq Grands,0
3245,17564,2022-06-02,RT2,17,40,Jun 22,23,42.0,Atliq Seasons,0
3246,18561,2022-06-02,RT2,19,40,Jun 22,23,48.0,Atliq Blu,0
3247,18560,2022-06-02,RT2,21,40,Jun 22,23,52.0,Atliq City,0
3248,17560,2022-06-02,RT2,18,45,Jun 22,23,40.0,Atliq City,0
3249,19561,2022-06-02,RT2,18,45,Jun 22,23,40.0,Atliq Blu,0
3250,19563,2022-06-02,RT2,17,45,Jun 22,23,38.0,Atliq Palace,0
3251,19562,2022-06-02,RT3,15,29,Jun 22,23,52.0,Atliq Bay,0
3252,19561,2022-06-02,RT3,11,29,Jun 22,23,38.0,Atliq Blu,0
3253,18562,2022-06-02,RT3,13,29,Jun 22,23,45.0,Atliq Bay,0
3254,17558,2022-06-02,RT3,10,27,Jun 22,23,37.0,Atliq Grands,0
3255,17562,2022-06-02,RT3,10,27,Jun 22,23,37.0,Atliq Bay,0
3256,19559,2022-06-02,RT3,11,27,Jun 22,23,41.0,Atliq Exotica,0
3257,16559,2022-06-02,RT3,16,32,Jun 22,23,50.0,Atliq Exotica,0
3258,16558,2022-06-02,RT3,4,8,Jun 22,23,50.0,Atliq Grands,0
3259,16560,2022-06-02,RT3,8,20,Jun 22,23,40.0,Atliq City,0
3260,16562,2022-06-02,RT3,8,18,Jun 22,23,44.0,Atliq Bay,0
3261,17559,2022-06-02,RT3,8,16,Jun 22,23,50.0,Atliq Exotica,0
3262,18559,2022-06-02,RT3,8,23,Jun 22,23,35.0,Atliq Exotica,0
3263,19558,2022-06-02,RT3,8,21,Jun 22,23,38.0,Atliq Grands,0
3264,18561,2022-06-02,RT3,14,25,Jun 22,23,56.0,Atliq Blu,0
3265,17561,2022-06-02,RT3,9,19,Jun 22,23,47.0,Atliq Blu,0
3266,17563,2022-06-02,RT3,9,16,Jun 22,23,56.0,Atliq Palace,0
3267,18563,2022-06-02,RT3,9,23,Jun 22,23,39.0,Atliq Palace,0
3268,16561,2022-06-02,RT3,10,21,Jun 22,23,48.0,Atliq Blu,0
3269,16563,2022-06-02,RT3,10,20,Jun 22,23,50.0,Atliq Palace,0
3270,17560,2022-06-02,RT3,10,25,Jun 22,23,40.0,Atliq City,0
3271,19560,2022-06-02,RT3,10,19,Jun 22,23,53.0,Atliq City,0
3272,17564,2022-06-02,RT3,10,24,Jun 22,23,42.0,Atliq Seasons,0
3273,18560,2022-06-02,RT3,12,24,Jun 22,23,50.0,Atliq City,0
3274,18558,2022-06-02,RT3,11,26,Jun 22,23,42.0,Atliq Grands,0
3275,16560,2022-06-02,RT4,2,7,Jun 22,23,29.0,Atliq City,0
3276,16562,2022-06-02,RT4,2,6,Jun 22,23,33.0,Atliq Bay,0
3277,17558,2022-06-02,RT4,2,6,Jun 22,23,33.0,Atliq Grands,0
3278,19561,2022-06-02,RT4,2,7,Jun 22,23,29.0,Atliq Blu,0
3279,16558,2022-06-02,RT4,2,3,Jun 22,23,67.0,Atliq Grands,0
3280,18561,2022-06-02,RT4,4,9,Jun 22,23,44.0,Atliq Blu,0
3281,17560,2022-06-02,RT4,5,13,Jun 22,23,38.0,Atliq City,0
3282,16561,2022-06-02,RT4,6,10,Jun 22,23,60.0,Atliq Blu,0
3283,17564,2022-06-02,RT4,6,17,Jun 22,23,35.0,Atliq Seasons,0
3284,19559,2022-06-02,RT4,1,3,Jun 22,23,33.0,Atliq Exotica,0
3285,18560,2022-06-02,RT4,7,15,Jun 22,23,47.0,Atliq City,0
3286,19560,2022-06-02,RT4,8,16,Jun 22,23,50.0,Atliq City,0
3287,18559,2022-06-02,RT4,6,19,Jun 22,23,32.0,Atliq Exotica,0
3288,17563,2022-06-02,RT4,8,19,Jun 22,23,42.0,Atliq Palace,0
3289,19562,2022-06-02,RT4,8,14,Jun 22,23,57.0,Atliq Bay,0
3290,17559,2022-06-02,RT4,8,14,Jun 22,23,57.0,Atliq Exotica,0
3291,18558,2022-06-02,RT4,10,20,Jun 22,23,50.0,Atliq Grands,0
3292,18562,2022-06-02,RT4,10,20,Jun 22,23,50.0,Atliq Bay,0
3293,18563,2022-06-02,RT4,8,18,Jun 22,23,44.0,Atliq Palace,0
3294,16563,2022-06-02,RT4,10,18,Jun 22,23,56.0,Atliq Palace,0
3295,16559,2022-06-02,RT4,9,18,Jun 22,23,50.0,Atliq Exotica,0
3296,17562,2022-06-02,RT4,3,6,Jun 22,23,50.0,Atliq Bay,0
3297,19563,2022-06-02,RT4,3,6,Jun 22,23,50.0,Atliq Palace,0
3298,19558,2022-06-02,RT4,3,7,Jun 22,23,43.0,Atliq Grands,0
3299,17561,2022-06-02,RT4,3,4,Jun 22,23,75.0,Atliq Blu,0
3300,19563,2022-06-03,RT3,15,29,Jun 22,23,52.0,Atliq Palace,0
3301,18560,2022-06-03,RT1,18,30,Jun 22,23,60.0,Atliq City,0
3302,19562,2022-06-03,RT1,15,30,Jun 22,23,50.0,Atliq Bay,0
3303,19563,2022-06-03,RT1,12,30,Jun 22,23,40.0,Atliq Palace,0
3304,17558,2022-06-03,RT1,8,19,Jun 22,23,42.0,Atliq Grands,0
3305,16558,2022-06-03,RT1,8,19,Jun 22,23,42.0,Atliq Grands,0
3306,17560,2022-06-03,RT1,17,40,Jun 22,23,42.0,Atliq City,0
3307,19558,2022-06-03,RT1,13,40,Jun 22,23,32.0,Atliq Grands,0
3308,19560,2022-06-03,RT1,11,26,Jun 22,23,42.0,Atliq City,0
3309,17561,2022-06-03,RT1,14,26,Jun 22,23,54.0,Atliq Blu,0
3310,16560,2022-06-03,RT1,14,34,Jun 22,23,41.0,Atliq City,0
3311,16561,2022-06-03,RT1,9,18,Jun 22,23,50.0,Atliq Blu,0
3312,16562,2022-06-03,RT1,12,31,Jun 22,23,39.0,Atliq Bay,0
3313,16563,2022-06-03,RT1,20,41,Jun 22,23,49.0,Atliq Palace,0
3314,17559,2022-06-03,RT1,18,32,Jun 22,23,56.0,Atliq Exotica,0
3315,17562,2022-06-03,RT1,8,20,Jun 22,23,40.0,Atliq Bay,0
3316,17563,2022-06-03,RT1,12,25,Jun 22,23,48.0,Atliq Palace,0
3317,18558,2022-06-03,RT1,7,15,Jun 22,23,47.0,Atliq Grands,0
3318,18559,2022-06-03,RT1,16,42,Jun 22,23,38.0,Atliq Exotica,0
3319,18561,2022-06-03,RT1,20,33,Jun 22,23,61.0,Atliq Blu,0
3320,18562,2022-06-03,RT1,20,38,Jun 22,23,53.0,Atliq Bay,0
3321,18563,2022-06-03,RT1,10,27,Jun 22,23,37.0,Atliq Palace,0
3322,19559,2022-06-03,RT1,10,24,Jun 22,23,42.0,Atliq Exotica,0
3323,19561,2022-06-03,RT1,17,36,Jun 22,23,47.0,Atliq Blu,0
3324,17564,2022-06-03,RT1,5,16,Jun 22,23,31.0,Atliq Seasons,0
3325,19562,2022-06-03,RT2,13,23,Jun 22,23,57.0,Atliq Bay,0
3326,18563,2022-06-03,RT2,14,29,Jun 22,23,48.0,Atliq Palace,0
3327,17561,2022-06-03,RT2,16,36,Jun 22,23,44.0,Atliq Blu,0
3328,17558,2022-06-03,RT2,20,50,Jun 22,23,40.0,Atliq Grands,0
3329,16562,2022-06-03,RT2,18,43,Jun 22,23,42.0,Atliq Bay,0
3330,16561,2022-06-03,RT2,14,24,Jun 22,23,58.0,Atliq Blu,0
3331,16558,2022-06-03,RT2,13,22,Jun 22,23,59.0,Atliq Grands,0
3332,19560,2022-06-03,RT2,18,38,Jun 22,23,47.0,Atliq City,0
3333,16563,2022-06-03,RT2,22,38,Jun 22,23,58.0,Atliq Palace,0
3334,16559,2022-06-03,RT2,22,41,Jun 22,23,54.0,Atliq Exotica,0
3335,19559,2022-06-03,RT2,17,41,Jun 22,23,41.0,Atliq Exotica,0
3336,19558,2022-06-03,RT2,15,39,Jun 22,23,38.0,Atliq Grands,0
3337,17559,2022-06-03,RT2,21,39,Jun 22,23,54.0,Atliq Exotica,0
3338,16560,2022-06-03,RT2,13,34,Jun 22,23,38.0,Atliq City,0
3339,18562,2022-06-03,RT2,18,34,Jun 22,23,53.0,Atliq Bay,0
3340,18559,2022-06-03,RT2,16,44,Jun 22,23,36.0,Atliq Exotica,0
3341,17563,2022-06-03,RT2,23,44,Jun 22,23,52.0,Atliq Palace,0
3342,17562,2022-06-03,RT2,9,30,Jun 22,23,30.0,Atliq Bay,0
3343,18558,2022-06-03,RT2,11,30,Jun 22,23,37.0,Atliq Grands,0
3344,17564,2022-06-03,RT2,14,40,Jun 22,23,35.0,Atliq Seasons,0
3345,18561,2022-06-03,RT2,18,40,Jun 22,23,45.0,Atliq Blu,0
3346,18560,2022-06-03,RT2,20,40,Jun 22,23,50.0,Atliq City,0
3347,17560,2022-06-03,RT2,18,45,Jun 22,23,40.0,Atliq City,0
3348,19561,2022-06-03,RT2,18,45,Jun 22,23,40.0,Atliq Blu,0
3349,19563,2022-06-03,RT2,21,45,Jun 22,23,47.0,Atliq Palace,0
3350,16559,2022-06-03,RT1,16,30,Jun 22,23,53.0,Atliq Exotica,0
3351,19562,2022-06-03,RT3,12,29,Jun 22,23,41.0,Atliq Bay,0
3352,19561,2022-06-03,RT3,13,29,Jun 22,23,45.0,Atliq Blu,0
3353,18562,2022-06-03,RT3,15,29,Jun 22,23,52.0,Atliq Bay,0
3354,17558,2022-06-03,RT3,11,27,Jun 22,23,41.0,Atliq Grands,0
3355,17562,2022-06-03,RT3,9,27,Jun 22,23,33.0,Atliq Bay,0
3356,19559,2022-06-03,RT3,12,27,Jun 22,23,44.0,Atliq Exotica,0
3357,16559,2022-06-03,RT3,19,32,Jun 22,23,59.0,Atliq Exotica,0
3358,16558,2022-06-03,RT3,4,8,Jun 22,23,50.0,Atliq Grands,0
3359,16562,2022-06-03,RT3,7,18,Jun 22,23,39.0,Atliq Bay,0
3360,17563,2022-06-03,RT3,7,16,Jun 22,23,44.0,Atliq Palace,0
3361,17564,2022-06-03,RT3,7,24,Jun 22,23,29.0,Atliq Seasons,0
3362,17559,2022-06-03,RT3,8,16,Jun 22,23,50.0,Atliq Exotica,0
3363,18559,2022-06-03,RT3,8,23,Jun 22,23,35.0,Atliq Exotica,0
3364,19558,2022-06-03,RT3,8,21,Jun 22,23,38.0,Atliq Grands,0
3365,18561,2022-06-03,RT3,13,25,Jun 22,23,52.0,Atliq Blu,0
3366,16560,2022-06-03,RT3,9,20,Jun 22,23,45.0,Atliq City,0
3367,17560,2022-06-03,RT3,10,25,Jun 22,23,40.0,Atliq City,0
3368,18563,2022-06-03,RT3,10,23,Jun 22,23,43.0,Atliq Palace,0
3369,17561,2022-06-03,RT3,12,19,Jun 22,23,63.0,Atliq Blu,0
3370,18558,2022-06-03,RT3,12,26,Jun 22,23,46.0,Atliq Grands,0
3371,18560,2022-06-03,RT3,12,24,Jun 22,23,50.0,Atliq City,0
3372,19560,2022-06-03,RT3,12,19,Jun 22,23,63.0,Atliq City,0
3373,16561,2022-06-03,RT3,11,21,Jun 22,23,52.0,Atliq Blu,0
3374,16563,2022-06-03,RT3,11,20,Jun 22,23,55.0,Atliq Palace,0
3375,16560,2022-06-03,RT4,2,7,Jun 22,23,29.0,Atliq City,0
3376,16562,2022-06-03,RT4,2,6,Jun 22,23,33.0,Atliq Bay,0
3377,17562,2022-06-03,RT4,2,6,Jun 22,23,33.0,Atliq Bay,0
3378,19558,2022-06-03,RT4,2,7,Jun 22,23,29.0,Atliq Grands,0
3379,19559,2022-06-03,RT4,2,3,Jun 22,23,67.0,Atliq Exotica,0
3380,16558,2022-06-03,RT4,2,3,Jun 22,23,67.0,Atliq Grands,0
3381,16561,2022-06-03,RT4,4,10,Jun 22,23,40.0,Atliq Blu,0
3382,18561,2022-06-03,RT4,4,9,Jun 22,23,44.0,Atliq Blu,0
3383,17564,2022-06-03,RT4,5,17,Jun 22,23,29.0,Atliq Seasons,0
3384,17560,2022-06-03,RT4,6,13,Jun 22,23,46.0,Atliq City,0
3385,18560,2022-06-03,RT4,8,15,Jun 22,23,53.0,Atliq City,0
3386,19560,2022-06-03,RT4,9,16,Jun 22,23,56.0,Atliq City,0
